Latitude	Longitude	Status	ToiletURL	LastUpdateDate	Name	Address1	Town	Postcode
-20.728701	139.501927	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=495B9C83-4DEF-4A40-899F-E1F02AEFED13&type=toilet	2008-10-09	Mount Isa Caravan Dump Point	"Arline St, Rear of Riversleigh Fossil Centre"	The Gap	4061
-16.63126564	145.3248138	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D3EF7AC1-189D-4B0E-9C6D-0096243C99D2&type=toilet	2009-05-04	Mount Molloy Caravan Dump Point	MRD rest area	Julatten	4871
-18.14765	144.31692	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=3FCECFD5-0308-4738-A3BB-02C956A2E079&type=toilet	2008-10-09	Mount Surprise Caravan Dump Point	Gulf Development Road near Public Toilets in Town (GPS is town)	Mount Surprise	4871
-24.56477	149.97411	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=FC41FD10-D027-43B6-BE19-AF81F1336487&type=toilet	2008-10-09	Moura Caravan Dump Point	Moura - Bindaree Rd (GPS is approximate)	Moura	4718
-17.67504	141.07145	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=E27348C2-7B6D-41C4-AAE7-735B86860319&type=toilet	2008-10-09	Normanton Caravan Dump Point	Philp St Adjacent Council depot	Howitt	
-27.27164	152.97956	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=8616EC5B-D9A7-4662-8089-9A5F2122CD9C&type=toilet	2008-10-09	Petrie Caravan Dump Point	Gympie Rd near railway o pass Wylie Park Rest Area	Petrie	4502
-20.403993	148.571951	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C554CDB8-4265-48DC-AC87-D7AC33339DCE&type=toilet	2008-10-09	Proserpine Caravan Dump Point	"55 - 79 Anzac Rd, Council Caravan Park"	Proserpine	4800
-26.61658	144.26343	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=E1DE9C2A-5EDA-48C8-857D-28F9C9150246&type=toilet	2008-10-09	Quilpie Caravan Dump Point	Quarrion Street (GPS is approximate)	Quilpie	4480
-25.90104	153.0886	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C09995C4-109F-41CA-8ABD-0A3897CA7CE6&type=toilet	2008-10-09	Rainbow Beach Caravan Dump Point	Clarkson Drive - north of Town beside Sewerage Pumping Station	Rainbow Beach	4581
-17.61027	145.48338	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=3B1060E6-1014-4E71-977B-7ABFF9967D0A&type=toilet	2009-09-07	Ravenshoe Caravan Dump Point	26 Ascham St (GPS is approximate)	Ravenshoe	4888
-27.22505	153.10658	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=697CAD27-0BD0-41B1-87BF-CE90C52E12E5&type=toilet	2008-10-09	Redcliffe Caravan Dump Point	Scarborough Road (GPS is approximate)	Redcliffe	4020
-16.254474	145.32071	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=971E3837-35B0-4D03-819A-F7C2EC96CA60&type=toilet	2008-10-09	Riverview Van Park	Stewart Street Daintree (GPS is street	Daintree	4873
-23.36863	150.500003	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=4AAD8CF0-53DF-4C40-9FEF-6885AE9AD2EB&type=toilet	2009-04-22	Rockhampton Caravan Dump Point	Exibition Rd Rockhampton	Wandal	4700
-24.46318	148.62231	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=8FFF7F13-ECE2-4D04-8B01-DBF2CFAF8A6F&type=toilet	2008-10-09	Rolleston Caravan Dump Point	"Beazley Park, Dawson Hwy (GPS is approximate)"	Rolleston	4702
-26.57606	148.79604	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=77A84212-5F74-4D28-8594-E41867FA32E0&type=toilet	2009-05-04	Roma Caravan Dump Point	Station St (GPS is approximate)	Roma	4455
-23.460741	147.72012	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=8D3601E8-7C0D-4284-B6C4-3BE0032BA422&type=toilet	2008-10-09	Sapphire Caravan Dump Point	Sapphire (GPS is town)	The Gemfields	4702
-24.18049	151.88314	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=6DD036D3-3CB1-4C27-807A-EB6830CB326D&type=toilet	2008-10-09	Seventeen Seventy Caravan Dump Point	Council Depot (GPS is approximate	Seventeen Seventy	4677
-24.116347	148.088438	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=697AB91C-7180-44AD-BF59-746105DC0609&type=toilet	2008-10-09	Springsure Caravan Dump Point	(GPS is town)	Springsure	4722
-28.02774	148.59125	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D5A7F41B-BB64-4922-B1E1-C339B00EC4EB&type=toilet	2008-10-09	St George Caravan Dump Point	McGahan St St George (GPS is approximate)	St George	4487
-22.3511	149.5197	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2FC97F28-6D24-478C-B5D8-F01465A8ED92&type=toilet	2008-10-09	St Lawrence Caravan Dump Point	Before Railway crossing at entrance to town. 6 klms in off H St Lawrence Polo Grounds	St Lawrence	4707
-28.65798	151.93172	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7D8BE623-95D9-481B-ACC5-160202EB41B7&type=toilet	2008-10-09	Stanthorpe Caravan Dump Point	Cnr Creek & Folkenstone Street	Hamilton	4007
-27.31019	153.05613	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9E64B429-85B6-4E36-9B23-7B380F575C3C&type=toilet	2008-10-09	Strathpine Caravan Dump Point	Baskerville St	Brighton	4017
-27.1492	149.0736	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9EFE23FC-E5D1-4D13-A6C0-8D79F568188F&type=toilet	2009-05-04	Surat Caravan Dump Point	"Adjacent to Surat Bridge, 1 km North side. Fishermans Park"	Weribone	
-27.27046	150.45877	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=59A672F2-8D01-43EA-B0AE-48B49EA4731A&type=toilet	2010-05-18	Tara Caravan Dump Point	Showground Road	Tara	4421
-25.636872	149.799726	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D4E9A92E-DA7B-4910-88EB-54143DF6C5C5&type=toilet	2008-10-09	Taroom Caravan Dump Point	4 Wolsey St Taroom (GPS is approximate)	Taroom	4420
-20.08	140.2278	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=59736F95-73BC-4121-9FD4-0A1B2CA6EC6A&type=toilet	2008-10-09	Terry Smith Lookout	Matilda Hwy	Three Rivers	
-28.859837	151.172542	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=72794644-F60B-4ABB-97C2-60ABB99F7ED0&type=toilet	2009-04-09	Texas Caravan Dump Point	Flemming Street	Texas	4385
-24.944867	150.075338	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DC8BC6E7-3B98-4892-A57D-99AFDAD313D8&type=toilet	2008-10-09	Theodore Caravan Dump Point	Seventh Avenue (GPS is approximate)	Theodore	4719
-22.96993	147.55437	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=A83FC52E-541A-408C-BF22-EBB2550D9657&type=toilet	2008-10-09	Theresa Creek Dam Caravan Dump Point	Theresa Creek Dam (GPS is approximate)	Clermont	4721
-19.40678	146.73314	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=53F7A782-EEBC-4CF6-9B84-2A453DBD243D&type=toilet	2008-10-09	Thuringowa Caravan Dump Point	Upper Ross River Road Entrance to Ross River Dam Park (GPS is approximate)	Kelso	4815
-25.923429	152.991074	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D9DCE4D1-FADB-4F2E-B1C7-B7A78A55CACB&type=toilet	2008-10-09	Tin Can Bay Caravan Dump Point	Snapper Creek Rd (GPS is street)	Tin Can Bay	4580
-25.91386	153.00663	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=E3BA1619-17C0-41CE-A16A-FC057C077B1A&type=toilet	2008-10-09	Tin Can Bay Caravan Dump Point	Esplanade (GPS is street)	Tin Can Bay	4580
-27.55987	151.88328	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=67FF2F8C-33B0-4F50-A6A0-FAA572F673F0&type=toilet	2008-10-09	Toowoomba Caravan Dump Point	Glenvale Road	Glenvale	4350
-26.126109	149.972481	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=FFF6AEEC-77A3-4719-8DA6-DC155FC4A5B6&type=toilet	2008-10-09	Wandoan Caravan Dump Point	Windyer Rd Wandoan (GPS is road)	Wandoan	4419
-25.421676	142.656613	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DA40CC3E-79D3-4D9D-B4A9-44AFE3BD4678&type=toilet	2008-10-09	Windorah Caravan Dump Point	Maryborough St. Windorah	Windorah	4481
-22.387998	143.039331	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DD5EB476-3ECF-441A-A1F4-7CC178A8B781&type=toilet	2008-10-09	Winton Caravan Dump Point	Vindex St Winton (GPS is street)	Winton	4735
-19.26146	146.74814	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=3315270F-F406-48C7-BCEF-3D44A673B3D4&type=toilet	2008-10-09	Woodlands Holiday Village	548 Bruce Highway Townsville	Mount St John	
-35.55866	138.6126	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=3F35C631-9BA9-4457-A9F6-1DA7ED6CD38F&type=toilet	2008-10-09	Beachfront Caravan Park	Victoria Lane	Victor Harbor	5211
-36.30379	140.7744	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1F09A165-52C0-49A2-992D-A914ED87961D&type=toilet	2008-10-09	Bordertown Caravan Dump Point	enter from North Terrace - north on Woolshed St - under Tolmer near Toilets beside Recreation Lake	Bordertown	5268
-34.63278	143.56058	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5670EC92-34C1-483F-99FB-F2E882011AD1&type=toilet	2008-10-09	Balranald caravan Dump Point	Church Street	Balranald	2715
-35.66029	145.81397	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=F5F7C19A-6F53-474F-9B46-ADD9883340EE&type=toilet	2008-10-09	Berrigan Caravan Dump Point	Jerilderie St Near Berrigan Caravan Park	Berrigan	2712
-29.86596	150.5579	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=842527E2-72D2-42E3-B46C-E30A7573DADF&type=toilet	2008-10-09	Bingara Showground	"Bowen St, at the entrance gate"	Bingara	2404
-33.53404	149.25633	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=CE9DDB7C-BF30-409B-A88A-D9EAF491967E&type=toilet	2008-10-09	Blayney Caravan Dump Point	Henry St toilet block Between Martin & Charles Sts	Blayney	2799
-34.97853	148.62064	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=96133146-1B7A-4913-B54B-DEB2056EA0B3&type=toilet	2008-10-09	Bookham Caravan Dump Point	Burrinjuck Dam Burrinjuk waters State Park 25k South of Bookham	Burrinjuck	2582
-32.13926	150.35438	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D598F6DD-6ADD-409F-9496-E4E8074CDA38&type=toilet	2008-10-09	Merriwa Caravan Dump Point	118 Bettington Street next to RSL Tourist Welcoming Centre	Merriwa	2329
-33.1084	151.48039	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=B1CFB2FA-5A46-47A2-A9B5-DABBEAA71B68&type=toilet	2008-10-09	Morisset Caravan Dump Point	"Showgrounds, Ourimbah Street"	Morisset	2264
-32.16079	150.88868	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7AEA5783-B1C9-4C9A-8744-0693B2411BE4&type=toilet	2008-10-09	Aberdeen Caravan Dump Point	New England Hwy Taylor Park near Golf Club	Aberdeen	
-33.40848	149.57924	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=766AE596-0FF8-4F06-BB20-E5A4FC4515B1&type=toilet	2008-10-09	Bathurst Caravan Dump Point	Morrisset Street Inside Council Depot	Bathurst	2795
-32.9956	151.68944	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5F68652C-634F-4346-87E4-1FFB773B8023&type=toilet	2008-10-09	Belmont Caravan Dump Point	Pacific Hwy Bennetts Green Australian Motorhomes enter rear by Groves Rd then 2nd d way	Bennetts Green	2290
-32.12194	133.686	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=970B3ED9-11CF-4255-86E3-9EE02BB7C22A&type=toilet	2008-10-09	Ceduna Caravan Dump Point	Eyre Hwy West side of town BP Roadhouse	Ceduna	5690
-33.70211667	136.4904333	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=AA828844-3BC0-4687-ACC0-E7BA7A13C54E&type=toilet	2008-10-09	Cleve Caravan Dump Point	Rudal Rd. Field day site	Cleve	5640
-29.00571	134.75605	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C70EA04F-6D7D-4818-AA97-FF9F965B80BA&type=toilet	2008-10-09	Coober Pedy Caravan Dump Point	Coober Pedy (GPS is town)	Coober Pedy	5723
-33.67953333	136.9235167	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=6F1AC3B0-66CB-4B40-A7FD-0F035ACC75C8&type=toilet	2008-10-09	Cowell Caravan Dump Point	Brooks Drive Sportsground	Cowell	5602
-33.05569	135.4674	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C905D3FC-3BF6-42B6-8203-212753E7AAD4&type=toilet	2008-10-09	Gawler Ranges Motel	72 Eyre Hwy East of town	Wudinna	5652
-33.95893	137.7213	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=4A305424-891A-49F0-97CD-3B268AEBB64C&type=toilet	2008-10-09	Kadina Caravan Dump Point	Cnr Eliza St & Doswell Tce opposite Medical Centre near Helipad	Kadina	5554
-33.135	136.4149167	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=EE6C5644-AC41-46C3-8EAE-4390584448A9&type=toilet	2008-10-09	Kimba Caravan Dump Point	"Kimba Recreation Reserve, Buckleboo Rd extension of North Tce"	Kimba	5641
-35.65196667	137.64155	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=BE17FF8B-AB76-455A-87EC-C777098CCFDC&type=toilet	2008-10-09	Kingscote Caravan Dump Point	Kingscote Location is approximate	Kingscote	5223
-35.32851	140.52049	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=E2CAB3B7-C0B0-417E-85A1-CE513E9FAADC&type=toilet	2008-10-09	Lameroo Caravan Park	Mallee Highway	Lameroo	5302
-33.17722	138.2992	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=0DD13487-9CAC-47B4-BF26-B15807EFDAB7&type=toilet	2008-10-09	Laura Caravan Dump Point	"Laura Caravan Park, Mill St"	Laura	5480
-34.45187	140.578307	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=F1539A3E-CE59-42FA-92F5-09D2FF9C2564&type=toilet	2008-10-09	Loxton Caravan Dump Point	Cnr Coral & Pine St	Loxton	5333
-34.37275	137.67765	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=2C1F3C30-7B1C-41B4-B326-5399520E5697&type=toilet	2008-10-09	Maitland Caravan Dump Point	"Show grownds in Kilkerran St, runs parallel to main street and East"	Maitland	5573
-34.921791	139.307858	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=D8C1D543-2193-4176-BB5A-A243B79AE018&type=toilet	2008-10-09	Mannum Caravan Dump Point	River Lane 	Mannum	5238
-34.91738333	139.311	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1CED742B-E177-4DBC-AEA3-3D496DDE645D&type=toilet	2008-10-09	Mannum Caravan Park 	Caravan Park	Mannum	5238
-32.81407	138.1953	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=20CCBD5B-5D81-4E8E-9842-674D60EB4661&type=toilet	2008-10-09	Melrose Caravan Dump Point	2k North of town Showgrounds	Melrose	5483
-37.82765	140.756	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7CA32A51-EB40-40D3-96B7-652FA8400FA8&type=toilet	2008-10-09	Mt Gambier - Showgrounds	Sheperdson St - Showgrounds	Mount Gambier	5290
-34.77646667	139.0439667	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=7C4CFA2C-2CDA-4144-AB0E-CF16F0F24937&type=toilet	2008-10-09	Mt Pleasant Caravan Dump Point	Talunga Park Caravan Park at the showground.	Mount Pleasant	5235
-35.44595	138.3107833	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9E02F0FF-48EB-4141-9DD1-1046BC502220&type=toilet	2008-10-09	Normanville Caravan Dump Point	Jetty Rd (GPS is road)	Normanville	5204
-32.73275	138.6091	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=6A035908-95A2-4F93-B9AC-A56540EF32B0&type=toilet	2008-10-09	Orroroo Caravan Park	Pool Rd	Orroroo	5431
-32.50884	137.78757	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DEAC0DD0-B92F-4720-A418-F19B16512B5D&type=toilet	2008-10-09	Port Augusta Caravan Dump Point	Power Station Rd. Port Augusta SA (GPS is road)	Port Augusta	5700
-33.61461	137.9388	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DCD8B6D9-0EEA-4AC1-8169-98176CCA2876&type=toilet	2008-10-09	Port Broughton Caravan Dump Point	Bute Road Front of Council Depot	Port Broughton	5522
-33.6049	137.9389	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=0C80B862-037C-41AA-9EF5-1E5F2C7E0505&type=toilet	2008-10-09	Port Broughton Caravan Dump Point	Mundora Rd	Port Broughton	5522
-31.89628865	115.95578101	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FC70708A-B246-4BB4-B631-652897EE458F&type=toilet	2010-03-10	Success Hill Reserve	Off Seventh Avenue	Bassendean	6054
-31.891474	115.9401637	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C191F5DE-B53D-441C-BC19-975650F5684E&type=toilet	2010-03-10	Jubilee Reserve	Robinson Road	Eden Hill	6054
-31.91343349	115.9364772	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A6711B44-0319-49DE-AC93-9AD0187FCAC3&type=toilet	2010-03-10	Ashfield Reserve	Guildford Road	Ashfield	6054
-31.90444241	115.9500197	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5D680E50-9B79-43CE-82EF-8902070E0739&type=toilet	2008-02-25	Old Perth Road & James Street	Corner of Old Perth Road & James Street	Bassendean	6054
-31.89036599	115.9480897	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=67D5B65B-273F-4169-85F0-BBD4170280EB&type=toilet	2010-03-10	Mary Crescent Reserve	Mary Crescent	Eden Hill	6054
-31.90371581	115.9564902	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=01610CE7-6FAD-405A-A56E-2E86ADE1EAD9&type=toilet	2008-02-25	Bassendean Oval 3	Old Perth Road	Bassendean	6054
-22.01444418	148.04524183	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=DA7835B4-09BF-459A-A52C-E1373B6FD4C0&type=toilet	2008-01-31	"Apex Park, Moranbah Access Road"	Goonyella Road	Moranbah	4744
-38.5506	145.474	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=B6DA3FBF-3F21-4CE0-90F1-6007A6A60D59&type=toilet	2008-11-20	Harmers Haven Coastal Reserve - Tea Tree Picnic Area	Bass Highway	Kilcunda	3995
-37.4815	145.38	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=4FE6FB61-71CB-4933-820E-FD7290FF9468&type=toilet	2008-11-20	Kinglake National Park - Island Creek Picnic Area	Kinglake-Glenburn Road	Kinglake	3763
-37.4699	145.393	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=ED7FC807-8EB3-4D9F-B976-AB5B4E2CB4DE&type=toilet	2008-11-20	Kinglake National Park - The Gums Camp	Kinglake-Glenburn Road	Kinglake	3763
-35.7706	141.947	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=CB7681D4-56EC-4F74-B9AD-D592F46F8F49&type=toilet	2008-11-20	Lake Albacutya Park - Dorrington Point	Western Beach Road	Rainbow	3424
-35.7261	141.991	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=16B31F5B-F290-4C6B-B477-7416DC8850F4&type=toilet	2008-11-20	Lake Albacutya Park - Camping Area	Lake Albacutya Park	Albacutya	3424
-37.72550556	142.8792806	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5B4401C5-0CB4-4838-BFEA-B15641B992BD&type=toilet	2008-11-20	Lake Bolac Park - Eastern Beach	East Beach Road	Lake Bolac	3351
-37.1924	145.6702	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=A29B10CA-EBDA-4B4A-95FD-E44ADDB71748&type=toilet	2008-11-20	Lake Eildon National Park - Brooks Cutting Camping Area	Binns-McCraes Road	Koriella	3714
-37.1796	145.8907	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5DBF436E-6BB7-4AEF-9E78-889DDA121E4B&type=toilet	2008-11-20	Lake Eildon National Park - Coopers Point Camping Area	Plantation Road	Taylor Bay	
-37.1814	145.8456	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=24832FBC-EBE9-4D13-98E2-B88E5C19F964&type=toilet	2008-11-20	Lake Eildon National Park - Forsyth Flat Picnic Area	Fraser Park Road	Devils River	
-37.2629	145.9642	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=20781297-7570-491D-9BF8-6134CC38732B&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Camping Area 1	Jerusalem Creek Track	Eildon	3713
-37.272	145.9666	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=9D36BD25-B959-4969-B897-11570CCE6B5A&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Camping Areas 3 and 4	Jerusalem Creek Track	Eildon	3713
-37.2765	145.9687	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C2C346CB-2792-4F45-94F9-32C822F4247B&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Camping Areas 7 and 8	Jerusalem Creek Track	Eildon	3713
-37.2738	145.9675	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=C760866A-4CD9-4E48-AA6E-B5450DE5A666&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Camping Areas 5 and 6	Jerusalem Creek Track	Eildon	3713
-37.16994856	145.85166436	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=3D00CB32-EA36-4306-8506-BB87D8C860A2&type=toilet	2008-11-20	Lake Eildon National Park - Wallaby Bay	Fraser Park Road	Devils River	
-35.94862577	141.8745024	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=B512672D-71D4-4791-991E-A04B1D86043D&type=toilet	2008-11-20	Lake Hindmarsh Reserve - Outlet Creek	Rainbow Nhill Road	Rainbow	3424
-37.8106	148.0591	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=A1D25951-1931-42BF-99FE-7D1EFB06B1A6&type=toilet	2008-11-20	Lake Tyers Forest Reserve - Burnt Bridge	Burnt Bridge Road	Toorloo Arm	3909
-37.2614	145.9835	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=1F78D0D2-8B46-48CA-AA00-E4F520EBE504&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Day Visitor Area 1	Jerusalem Creek Track	Eildon	3713
-37.2809	145.9692	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=81E9D8AD-CB53-4C73-847C-363740A36E5D&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Day Visitor Area 2	Jerusalem Creek Track	Eildon	3713
-37.26952778	145.9678778	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=DBEBB9C3-7CDC-459C-8C52-D155B1792C5D&type=toilet	2008-11-20	Lake Eildon National Park - Jerusalem Creek Track	Jerusalem Creek Track	Eildon	3713
-37.2999	146.0347	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=5CA25583-C1EF-4690-9299-AA1D2CB0273D&type=toilet	2008-11-20	Lake Eildon National Park - Taylors Creek Camping Area	Dingo Track	Eildon	3713
-37.81172778	148.0575861	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=29F60775-6A02-46DF-918A-8DC8E7BC58DE&type=toilet	2008-11-20	Lake Tyers Forest Reserve - Blackfellows Arm Picnic Area 2	Burnt Bridge Road	Toorloo Arm	3909
